Step 50: {'loss': 0.7231, 'grad_norm': 15.54720687866211, 'learning_rate': 9.84974958263773e-05, 'rewards/chosen': -0.005252968054264784, 'rewards/rejected': -0.031074676662683487, 'rewards/accuracies': 0.6200000047683716, 'rewards/margins': 0.025821710005402565, 'logps/rejected': -3.1074676513671875, 'logps/chosen': -0.5252968072891235, 'logits/rejected': 0.569135308265686, 'logits/chosen': 0.6280432343482971, 'nll_loss': 0.7200459241867065, 'log_odds_ratio': -0.304609090089798, 'log_odds_chosen': 3.46392822265625, 'epoch': 0.007479012022511826}
Step 600: {'loss': 0.8139, 'grad_norm': 16.567996978759766, 'learning_rate': 8.013355592654425e-05, 'rewards/chosen': -0.006070771720260382, 'rewards/rejected': -0.04531148448586464, 'rewards/accuracies': 0.6274999976158142, 'rewards/margins': 0.03924071416258812, 'logps/rejected': -4.531148433685303, 'logps/chosen': -0.6070771813392639, 'logits/rejected': 0.2505854666233063, 'logits/chosen': 0.32255202531814575, 'nll_loss': 0.8109978437423706, 'log_odds_ratio': -0.29320228099823, 'log_odds_chosen': 4.725184917449951, 'epoch': 0.08974814427014191}
Step 650: {'loss': 0.7856, 'grad_norm': 18.2263126373291, 'learning_rate': 7.846410684474124e-05, 'rewards/chosen': -0.005744079127907753, 'rewards/rejected': -0.042285993695259094, 'rewards/accuracies': 0.5799999833106995, 'rewards/margins': 0.03654191270470619, 'logps/rejected': -4.2285990715026855, 'logps/chosen': -0.5744080543518066, 'logits/rejected': 0.26909497380256653, 'logits/chosen': 0.33682069182395935, 'nll_loss': 0.7824605703353882, 'log_odds_ratio': -0.31637492775917053, 'log_odds_chosen': 4.4010186195373535, 'epoch': 0.09722715629265374}
Step 700: {'loss': 0.7851, 'grad_norm': 16.326932907104492, 'learning_rate': 7.679465776293824e-05, 'rewards/chosen': -0.0055566513910889626, 'rewards/rejected': -0.05051730200648308, 'rewards/accuracies': 0.6349999904632568, 'rewards/margins': 0.04496065154671669, 'logps/rejected': -5.051729679107666, 'logps/chosen': -0.5556650757789612, 'logits/rejected': 0.32083889842033386, 'logits/chosen': 0.4003118872642517, 'nll_loss': 0.7822317481040955, 'log_odds_ratio': -0.2819039523601532, 'log_odds_chosen': 5.330669403076172, 'epoch': 0.10470616831516556}
Step 750: {'loss': 0.8046, 'grad_norm': 17.707609176635742, 'learning_rate': 7.512520868113523e-05, 'rewards/chosen': -0.005843581166118383, 'rewards/rejected': -0.045196276158094406, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 0.039352696388959885, 'logps/rejected': -4.519627571105957, 'logps/chosen': -0.5843580961227417, 'logits/rejected': 0.3461343050003052, 'logits/chosen': 0.4088306725025177, 'nll_loss': 0.8015789985656738, 'log_odds_ratio': -0.3047909140586853, 'log_odds_chosen': 4.71695613861084, 'epoch': 0.1121851803376774}
Step 800: {'loss': 0.8228, 'grad_norm': 21.741907119750977, 'learning_rate': 7.345575959933221e-05, 'rewards/chosen': -0.005998494569212198, 'rewards/rejected': -0.04275122657418251, 'rewards/accuracies': 0.625, 'rewards/margins': 0.03675273805856705, 'logps/rejected': -4.275123119354248, 'logps/chosen': -0.5998494029045105, 'logits/rejected': 0.2696259617805481, 'logits/chosen': 0.3427475392818451, 'nll_loss': 0.8198749423027039, 'log_odds_ratio': -0.2935945987701416, 'log_odds_chosen': 4.425961494445801, 'epoch': 0.11966419236018921}
Step 850: {'loss': 0.8487, 'grad_norm': 15.534289360046387, 'learning_rate': 7.178631051752922e-05, 'rewards/chosen': -0.006087109912186861, 'rewards/rejected': -0.04013689607381821, 'rewards/accuracies': 0.6025000214576721, 'rewards/margins': 0.03404978662729263, 'logps/rejected': -4.013689994812012, 'logps/chosen': -0.6087110638618469, 'logits/rejected': 0.443471223115921, 'logits/chosen': 0.4971506893634796, 'nll_loss': 0.8456413745880127, 'log_odds_ratio': -0.30312579870224, 'log_odds_chosen': 4.164543628692627, 'epoch': 0.12714320438270105}
Step 900: {'loss': 0.8107, 'grad_norm': 17.91399574279785, 'learning_rate': 7.011686143572621e-05, 'rewards/chosen': -0.005920620169490576, 'rewards/rejected': -0.043679188936948776, 'rewards/accuracies': 0.637499988079071, 'rewards/margins': 0.03775857388973236, 'logps/rejected': -4.367918968200684, 'logps/chosen': -0.5920620560646057, 'logits/rejected': 0.40701043605804443, 'logits/chosen': 0.4762881100177765, 'nll_loss': 0.8077913522720337, 'log_odds_ratio': -0.2883296310901642, 'log_odds_chosen': 4.564611911773682, 'epoch': 0.13462221640521288}
Step 950: {'loss': 0.8374, 'grad_norm': 17.415668487548828, 'learning_rate': 6.844741235392321e-05, 'rewards/chosen': -0.006131974048912525, 'rewards/rejected': -0.0461435504257679, 'rewards/accuracies': 0.625, 'rewards/margins': 0.04001157358288765, 'logps/rejected': -4.614355564117432, 'logps/chosen': -0.613197386264801, 'logits/rejected': 0.5145210027694702, 'logits/chosen': 0.6089019775390625, 'nll_loss': 0.8345462083816528, 'log_odds_ratio': -0.28596460819244385, 'log_odds_chosen': 4.717803478240967, 'epoch': 0.14210122842772469}
Step 1000: {'loss': 0.879, 'grad_norm': 16.63942527770996, 'learning_rate': 6.67779632721202e-05, 'rewards/chosen': -0.006423607934266329, 'rewards/rejected': -0.044129420071840286, 'rewards/accuracies': 0.6274999976158142, 'rewards/margins': 0.037705812603235245, 'logps/rejected': -4.412942409515381, 'logps/chosen': -0.6423608660697937, 'logits/rejected': 0.6520763635635376, 'logits/chosen': 0.7482460141181946, 'nll_loss': 0.8760945200920105, 'log_odds_ratio': -0.29139426350593567, 'log_odds_chosen': 4.483811378479004, 'epoch': 0.14958024045023652}
Step 1050: {'loss': 0.9022, 'grad_norm': 17.502254486083984, 'learning_rate': 6.51085141903172e-05, 'rewards/chosen': -0.006516552530229092, 'rewards/rejected': -0.044490594416856766, 'rewards/accuracies': 0.5899999737739563, 'rewards/margins': 0.0379740409553051, 'logps/rejected': -4.449059009552002, 'logps/chosen': -0.6516551971435547, 'logits/rejected': 0.5547013282775879, 'logits/chosen': 0.6513864398002625, 'nll_loss': 0.8991135954856873, 'log_odds_ratio': -0.30887043476104736, 'log_odds_chosen': 4.480992317199707, 'epoch': 0.15705925247274835}
Step 1100: {'loss': 0.8654, 'grad_norm': 17.042203903198242, 'learning_rate': 6.343906510851419e-05, 'rewards/chosen': -0.0064703659154474735, 'rewards/rejected': -0.045392733067274094, 'rewards/accuracies': 0.6075000166893005, 'rewards/margins': 0.03892236202955246, 'logps/rejected': -4.539273262023926, 'logps/chosen': -0.647036612033844, 'logits/rejected': 0.5848903059959412, 'logits/chosen': 0.7087984681129456, 'nll_loss': 0.8623566627502441, 'log_odds_ratio': -0.3004988431930542, 'log_odds_chosen': 4.585153579711914, 'epoch': 0.16453826449526018}
Step 1150: {'loss': 0.9117, 'grad_norm': 16.102853775024414, 'learning_rate': 6.176961602671118e-05, 'rewards/chosen': -0.007205971051007509, 'rewards/rejected': -0.04369699954986572, 'rewards/accuracies': 0.6050000190734863, 'rewards/margins': 0.0364910289645195, 'logps/rejected': -4.3697004318237305, 'logps/chosen': -0.7205970883369446, 'logits/rejected': 0.5771015286445618, 'logits/chosen': 0.69272780418396, 'nll_loss': 0.9086394309997559, 'log_odds_ratio': -0.30996665358543396, 'log_odds_chosen': 4.3026018142700195, 'epoch': 0.172017276517772}
Step 1200: {'loss': 0.8824, 'grad_norm': 16.612060546875, 'learning_rate': 6.0100166944908185e-05, 'rewards/chosen': -0.006652078591287136, 'rewards/rejected': -0.046245161443948746, 'rewards/accuracies': 0.612500011920929, 'rewards/margins': 0.039593081921339035, 'logps/rejected': -4.624516487121582, 'logps/chosen': -0.6652078032493591, 'logits/rejected': 0.5915469527244568, 'logits/chosen': 0.7116451859474182, 'nll_loss': 0.8794373273849487, 'log_odds_ratio': -0.29933348298072815, 'log_odds_chosen': 4.643513202667236, 'epoch': 0.17949628854028382}
Step 1250: {'loss': 0.9719, 'grad_norm': 18.82119369506836, 'learning_rate': 5.8430717863105176e-05, 'rewards/chosen': -0.007157674990594387, 'rewards/rejected': -0.04669581353664398, 'rewards/accuracies': 0.6075000166893005, 'rewards/margins': 0.03953814134001732, 'logps/rejected': -4.669581413269043, 'logps/chosen': -0.715767502784729, 'logits/rejected': 0.6978475451469421, 'logits/chosen': 0.8167407512664795, 'nll_loss': 0.9688617587089539, 'log_odds_ratio': -0.30090847611427307, 'log_odds_chosen': 4.6005024909973145, 'epoch': 0.18697530056279565}
Step 1300: {'loss': 0.9638, 'grad_norm': 17.8541202545166, 'learning_rate': 5.676126878130217e-05, 'rewards/chosen': -0.007252510637044907, 'rewards/rejected': -0.04790736734867096, 'rewards/accuracies': 0.5975000262260437, 'rewards/margins': 0.04065486043691635, 'logps/rejected': -4.790737152099609, 'logps/chosen': -0.7252510786056519, 'logits/rejected': 0.7430095672607422, 'logits/chosen': 0.8757362365722656, 'nll_loss': 0.9607178568840027, 'log_odds_ratio': -0.3111560046672821, 'log_odds_chosen': 4.7194623947143555, 'epoch': 0.1944543125853075}
Step 1350: {'loss': 0.9456, 'grad_norm': 16.49700164794922, 'learning_rate': 5.509181969949917e-05, 'rewards/chosen': -0.006997464690357447, 'rewards/rejected': -0.0432068407535553, 'rewards/accuracies': 0.6100000143051147, 'rewards/margins': 0.03620937094092369, 'logps/rejected': -4.320683479309082, 'logps/chosen': -0.6997464895248413, 'logits/rejected': 0.7629784345626831, 'logits/chosen': 0.8792253136634827, 'nll_loss': 0.9424964785575867, 'log_odds_ratio': -0.3128187954425812, 'log_odds_chosen': 4.3050384521484375, 'epoch': 0.20193332460781932}
Step 1400: {'loss': 1.0029, 'grad_norm': 18.792537689208984, 'learning_rate': 5.342237061769616e-05, 'rewards/chosen': -0.007297076750546694, 'rewards/rejected': -0.04292665421962738, 'rewards/accuracies': 0.6075000166893005, 'rewards/margins': 0.035629577934741974, 'logps/rejected': -4.292665481567383, 'logps/chosen': -0.7297077178955078, 'logits/rejected': 0.8120492696762085, 'logits/chosen': 0.9391762018203735, 'nll_loss': 0.9997583031654358, 'log_odds_ratio': -0.3119845986366272, 'log_odds_chosen': 4.181804180145264, 'epoch': 0.20941233663033113}
Step 1450: {'loss': 0.9544, 'grad_norm': 18.08840560913086, 'learning_rate': 5.175292153589316e-05, 'rewards/chosen': -0.007015488110482693, 'rewards/rejected': -0.045033108443021774, 'rewards/accuracies': 0.5924999713897705, 'rewards/margins': 0.03801761567592621, 'logps/rejected': -4.503310680389404, 'logps/chosen': -0.7015487551689148, 'logits/rejected': 0.908610463142395, 'logits/chosen': 1.0452125072479248, 'nll_loss': 0.9513007998466492, 'log_odds_ratio': -0.3130059540271759, 'log_odds_chosen': 4.433196544647217, 'epoch': 0.21689134865284296}
Step 1500: {'loss': 0.9749, 'grad_norm': 16.530864715576172, 'learning_rate': 5.0083472454090154e-05, 'rewards/chosen': -0.007340025156736374, 'rewards/rejected': -0.04494917765259743, 'rewards/accuracies': 0.6200000047683716, 'rewards/margins': 0.03760915249586105, 'logps/rejected': -4.494917392730713, 'logps/chosen': -0.7340025305747986, 'logits/rejected': 0.8993573188781738, 'logits/chosen': 1.0442922115325928, 'nll_loss': 0.9718388319015503, 'log_odds_ratio': -0.3046850264072418, 'log_odds_chosen': 4.417355537414551, 'epoch': 0.2243703606753548}
Step 1550: {'loss': 0.9651, 'grad_norm': 16.294904708862305, 'learning_rate': 4.8414023372287146e-05, 'rewards/chosen': -0.007228968199342489, 'rewards/rejected': -0.04355006664991379, 'rewards/accuracies': 0.5950000286102295, 'rewards/margins': 0.036321092396974564, 'logps/rejected': -4.355006217956543, 'logps/chosen': -0.7228968739509583, 'logits/rejected': 0.8984525799751282, 'logits/chosen': 1.0548746585845947, 'nll_loss': 0.9619247317314148, 'log_odds_ratio': -0.319413423538208, 'log_odds_chosen': 4.2414164543151855, 'epoch': 0.23184937269786662}
Step 1600: {'loss': 1.0033, 'grad_norm': 17.518312454223633, 'learning_rate': 4.6744574290484144e-05, 'rewards/chosen': -0.007381698582321405, 'rewards/rejected': -0.04648042097687721, 'rewards/accuracies': 0.6225000023841858, 'rewards/margins': 0.039098724722862244, 'logps/rejected': -4.64804220199585, 'logps/chosen': -0.7381698489189148, 'logits/rejected': 0.940165638923645, 'logits/chosen': 1.0880963802337646, 'nll_loss': 1.000284194946289, 'log_odds_ratio': -0.3037795424461365, 'log_odds_chosen': 4.559459686279297, 'epoch': 0.23932838472037843}
Step 1650: {'loss': 0.9707, 'grad_norm': 19.521440505981445, 'learning_rate': 4.5075125208681135e-05, 'rewards/chosen': -0.007030952721834183, 'rewards/rejected': -0.04616452381014824, 'rewards/accuracies': 0.6200000047683716, 'rewards/margins': 0.039133571088314056, 'logps/rejected': -4.616452693939209, 'logps/chosen': -0.7030952572822571, 'logits/rejected': 1.0079487562179565, 'logits/chosen': 1.1367347240447998, 'nll_loss': 0.9677283763885498, 'log_odds_ratio': -0.2969362437725067, 'log_odds_chosen': 4.5684380531311035, 'epoch': 0.24680739674289026}
Step 1700: {'loss': 1.0272, 'grad_norm': 18.56521987915039, 'learning_rate': 4.3405676126878134e-05, 'rewards/chosen': -0.007571507710963488, 'rewards/rejected': -0.04114089161157608, 'rewards/accuracies': 0.5874999761581421, 'rewards/margins': 0.03356938064098358, 'logps/rejected': -4.114089488983154, 'logps/chosen': -0.7571507096290588, 'logits/rejected': 1.0750854015350342, 'logits/chosen': 1.2122670412063599, 'nll_loss': 1.024013876914978, 'log_odds_ratio': -0.3190307319164276, 'log_odds_chosen': 3.947575569152832, 'epoch': 0.2542864087654021}
Step 1750: {'loss': 1.0175, 'grad_norm': 17.055416107177734, 'learning_rate': 4.1736227045075125e-05, 'rewards/chosen': -0.007553920149803162, 'rewards/rejected': -0.04008106142282486, 'rewards/accuracies': 0.5899999737739563, 'rewards/margins': 0.032527144998311996, 'logps/rejected': -4.008106231689453, 'logps/chosen': -0.7553921341896057, 'logits/rejected': 1.0984503030776978, 'logits/chosen': 1.2350033521652222, 'nll_loss': 1.014146327972412, 'log_odds_ratio': -0.3308635950088501, 'log_odds_chosen': 3.8451409339904785, 'epoch': 0.2617654207879139}
Step 1800: {'loss': 1.0879, 'grad_norm': 17.761680603027344, 'learning_rate': 4.006677796327212e-05, 'rewards/chosen': -0.008413168601691723, 'rewards/rejected': -0.04278220608830452, 'rewards/accuracies': 0.5774999856948853, 'rewards/margins': 0.03436903655529022, 'logps/rejected': -4.2782206535339355, 'logps/chosen': -0.841316819190979, 'logits/rejected': 1.2214754819869995, 'logits/chosen': 1.3765990734100342, 'nll_loss': 1.084522008895874, 'log_odds_ratio': -0.3342626094818115, 'log_odds_chosen': 3.9236955642700195, 'epoch': 0.26924443281042576}
Step 1850: {'loss': 1.0619, 'grad_norm': 17.158924102783203, 'learning_rate': 3.839732888146912e-05, 'rewards/chosen': -0.007791667710989714, 'rewards/rejected': -0.045970384031534195, 'rewards/accuracies': 0.625, 'rewards/margins': 0.03817871958017349, 'logps/rejected': -4.597038745880127, 'logps/chosen': -0.7791668176651001, 'logits/rejected': 1.1713382005691528, 'logits/chosen': 1.3327429294586182, 'nll_loss': 1.058730125427246, 'log_odds_ratio': -0.3126220703125, 'log_odds_chosen': 4.393693447113037, 'epoch': 0.2767234448329376}
Step 1900: {'loss': 1.0302, 'grad_norm': 14.223026275634766, 'learning_rate': 3.6727879799666106e-05, 'rewards/chosen': -0.007706621196120977, 'rewards/rejected': -0.03972792252898216, 'rewards/accuracies': 0.5550000071525574, 'rewards/margins': 0.03202129900455475, 'logps/rejected': -3.972792148590088, 'logps/chosen': -0.7706621289253235, 'logits/rejected': 1.2212929725646973, 'logits/chosen': 1.3677630424499512, 'nll_loss': 1.0267393589019775, 'log_odds_ratio': -0.3496491611003876, 'log_odds_chosen': 3.7642972469329834, 'epoch': 0.28420245685544937}
Step 1950: {'loss': 1.084, 'grad_norm': 14.061723709106445, 'learning_rate': 3.5058430717863105e-05, 'rewards/chosen': -0.008080353029072285, 'rewards/rejected': -0.04363325238227844, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 0.035552896559238434, 'logps/rejected': -4.363325119018555, 'logps/chosen': -0.8080352544784546, 'logits/rejected': 1.2391412258148193, 'logits/chosen': 1.404636263847351, 'nll_loss': 1.0808007717132568, 'log_odds_ratio': -0.31926897168159485, 'log_odds_chosen': 4.131446361541748, 'epoch': 0.2916814688779612}
Step 2000: {'loss': 1.1328, 'grad_norm': 16.792827606201172, 'learning_rate': 3.33889816360601e-05, 'rewards/chosen': -0.00845432374626398, 'rewards/rejected': -0.041618332266807556, 'rewards/accuracies': 0.6100000143051147, 'rewards/margins': 0.03316400945186615, 'logps/rejected': -4.1618332862854, 'logps/chosen': -0.8454323410987854, 'logits/rejected': 1.3920077085494995, 'logits/chosen': 1.5502628087997437, 'nll_loss': 1.1295610666275024, 'log_odds_ratio': -0.32222434878349304, 'log_odds_chosen': 3.877152681350708, 'epoch': 0.29916048090047304}
Step 2050: {'loss': 1.0854, 'grad_norm': 17.989654541015625, 'learning_rate': 3.1719532554257094e-05, 'rewards/chosen': -0.008084655739367008, 'rewards/rejected': -0.04212575778365135, 'rewards/accuracies': 0.6424999833106995, 'rewards/margins': 0.03404110670089722, 'logps/rejected': -4.212576389312744, 'logps/chosen': -0.8084656596183777, 'logits/rejected': 1.3275402784347534, 'logits/chosen': 1.4931342601776123, 'nll_loss': 1.0823315382003784, 'log_odds_ratio': -0.31163880228996277, 'log_odds_chosen': 3.930784225463867, 'epoch': 0.30663949292298487}
Step 2100: {'loss': 1.1075, 'grad_norm': 14.95417594909668, 'learning_rate': 3.0050083472454093e-05, 'rewards/chosen': -0.008168584667146206, 'rewards/rejected': -0.040781766176223755, 'rewards/accuracies': 0.6075000166893005, 'rewards/margins': 0.032613180577754974, 'logps/rejected': -4.078176498413086, 'logps/chosen': -0.8168584704399109, 'logits/rejected': 1.466970682144165, 'logits/chosen': 1.6270833015441895, 'nll_loss': 1.1042041778564453, 'log_odds_ratio': -0.33155205845832825, 'log_odds_chosen': 3.7895195484161377, 'epoch': 0.3141185049454967}
Step 2150: {'loss': 1.1493, 'grad_norm': 15.817326545715332, 'learning_rate': 2.8380634390651084e-05, 'rewards/chosen': -0.008441430516541004, 'rewards/rejected': -0.04263710975646973, 'rewards/accuracies': 0.6524999737739563, 'rewards/margins': 0.034195676445961, 'logps/rejected': -4.263710975646973, 'logps/chosen': -0.8441430926322937, 'logits/rejected': 1.4421807527542114, 'logits/chosen': 1.6155122518539429, 'nll_loss': 1.1461985111236572, 'log_odds_ratio': -0.3080613315105438, 'log_odds_chosen': 3.9438507556915283, 'epoch': 0.32159751696800853}
Step 2200: {'loss': 1.1064, 'grad_norm': 18.20587158203125, 'learning_rate': 2.671118530884808e-05, 'rewards/chosen': -0.00828378926962614, 'rewards/rejected': -0.04022204875946045, 'rewards/accuracies': 0.6025000214576721, 'rewards/margins': 0.03193826228380203, 'logps/rejected': -4.022205352783203, 'logps/chosen': -0.8283789157867432, 'logits/rejected': 1.4678544998168945, 'logits/chosen': 1.6317260265350342, 'nll_loss': 1.1030869483947754, 'log_odds_ratio': -0.3353237807750702, 'log_odds_chosen': 3.6802806854248047, 'epoch': 0.32907652899052037}
Step 2250: {'loss': 1.1564, 'grad_norm': 14.353097915649414, 'learning_rate': 2.5041736227045077e-05, 'rewards/chosen': -0.008586025796830654, 'rewards/rejected': -0.0405392162501812, 'rewards/accuracies': 0.6449999809265137, 'rewards/margins': 0.03195319324731827, 'logps/rejected': -4.053921699523926, 'logps/chosen': -0.8586027026176453, 'logits/rejected': 1.5267754793167114, 'logits/chosen': 1.6991063356399536, 'nll_loss': 1.1532306671142578, 'log_odds_ratio': -0.312649130821228, 'log_odds_chosen': 3.71657657623291, 'epoch': 0.3365555410130322}
Step 2300: {'loss': 1.1887, 'grad_norm': 13.011604309082031, 'learning_rate': 2.3372287145242072e-05, 'rewards/chosen': -0.009170844219624996, 'rewards/rejected': -0.03845909982919693, 'rewards/accuracies': 0.5724999904632568, 'rewards/margins': 0.02928825095295906, 'logps/rejected': -3.845909833908081, 'logps/chosen': -0.9170845746994019, 'logits/rejected': 1.5623899698257446, 'logits/chosen': 1.7210931777954102, 'nll_loss': 1.1851147413253784, 'log_odds_ratio': -0.3564867079257965, 'log_odds_chosen': 3.4049737453460693, 'epoch': 0.344034553035544}
Step 2350: {'loss': 1.2649, 'grad_norm': 13.26150131225586, 'learning_rate': 2.1702838063439067e-05, 'rewards/chosen': -0.009443256072700024, 'rewards/rejected': -0.039051640778779984, 'rewards/accuracies': 0.5849999785423279, 'rewards/margins': 0.029608380049467087, 'logps/rejected': -3.9051642417907715, 'logps/chosen': -0.9443256855010986, 'logits/rejected': 1.7301958799362183, 'logits/chosen': 1.901065707206726, 'nll_loss': 1.2613404989242554, 'log_odds_ratio': -0.3561286926269531, 'log_odds_chosen': 3.4167914390563965, 'epoch': 0.3515135650580558}
Step 2400: {'loss': 1.2121, 'grad_norm': 14.421601295471191, 'learning_rate': 2.003338898163606e-05, 'rewards/chosen': -0.008970380760729313, 'rewards/rejected': -0.038015879690647125, 'rewards/accuracies': 0.6025000214576721, 'rewards/margins': 0.02904549427330494, 'logps/rejected': -3.8015875816345215, 'logps/chosen': -0.8970381021499634, 'logits/rejected': 1.7288315296173096, 'logits/chosen': 1.9006799459457397, 'nll_loss': 1.208768606185913, 'log_odds_ratio': -0.3374335467815399, 'log_odds_chosen': 3.39016056060791, 'epoch': 0.35899257708056764}
